search_keyword,url,title,summary,crawled_at,published_at,content
HBM,https://www.pointdaily.co.kr/news/articleView.html?idxno=260953,'9조 영업익' 영광에 가려진 반도체 장비 기업들...'차세대 기술' 경쟁 ...,"사상 최대 분기 실적을 이끈 것은 고대역폭메모리(HBM) 수요 증진이라고 입이 모아지고 있는 가운데, 반도체 소부장(소재·부품·장비) 기업들에게도 눈이 쏠리고 있다. 28일 업계에 따르면 특히 HBM의 핵심 장비인 TC... ",2025-08-01T11:33:50.470106,2025-07-28,
HBM,https://www.kyeongin.com/article/1747524,올해 2분기 실적 반등… 활력 되찾은 인천 산업계,8% 증가했다고 공시했다. 영업이익은 863억원으로 전년 동기 대비 55.7% 올랐다. 한미반도체가 주 고객사인 SK하이닉스·마이크론 등에 납품하는 고대역폭메모리(HBM) 생산용 장비 TC 본더가 실적을 이끌었다는 분석이다.,2025-08-01T11:33:50.470106,2025-07-28,"현대제철, 원료가 하락에 흑자 전환
HD현대인프라코어, 영업익 29.8% ↑
삼성바이오, 4공장 확대 9%대 증가
셀트리온, 신제품 호조 매출 최고치
올해 2분기 인천지역 철강·건설 기업들이 실적 반등을 기록한 것으로 나타났다.
28일 금융감독원 전자공시시스템(DART)에 따르면 현대제철의 2분기 연결기준 영업이익은 1천18억원으로 전년 동기보다 3.9% 증가한 것으로 잠정 집계됐다.
올해 1분기까지는 적자를 기록하다 원료 가격 하락과 제품 판매 증가 등에 힘입어 2분기에 흑자로 돌아섰다. 매출은 5조9천456억원으로 전년 동기 대비 1.6% 감소했다.
건설기계 장비와 엔진을 생산하는 HD현대인프라코어는 주요 지역의 건설기계 수요 회복과 엔진 부문의 안정적인 실적 증가에 힘입어 연결기준 올해 2분기 영업이익이 1천58억원으로 1년 전 같은 분기보다 29.8% 증가했다고 공시했다. 매출은 1조1천846억원으로 6.9% 올랐다.
HD현대인프라코어는 신흥 시장이 매출 증가를 이끈 것으로 분석했다. 동남아·아프리카·중남미를 중심으로 중대형 장비 판매가 확대돼 수익성이 개선됐으며, 중국시장과 북미·유럽 등 선진시장에서도 매출이 증가했다고 HD현대인프라코어는 설명했다.
인천지역 주요 산업인 바이오·반도체 업계는 지난 분기와 마찬가지로 2분기에도 좋은 실적을 이어갔다.
삼성바이오로직스의 올해 2분기 연결기준 영업이익은 4천756억원으로 지난해 동기보다 9.46% 증가한 것으로 잠정 집계됐다.
삼성바이오로직스는 송도 1·2·3공장을 비롯해 2022년 10월 부분 가동했던 4공장 6만ℓ 규모 설비의 안정적인 가동과 더불어 4공장 18만ℓ 규모 설비의 조기 램프업(가동 확대) 영향 등이 실적 상승을 견인한 것으로 분석하고 있다.
셀트리온은 2분기 연결기준 매출액 9천615억원, 영업이익 2천425억원으로, 매출과 영업이익 모두 2분기 기준 역대 최대치를 기록했다.
지난해 같은 기간과 비교해 매출액은 9.9%, 영업이익은 234.5% 증가한 실적이다. 셀트리온의 이번 성과는 기존 제품의 글로벌 시장에서의 선전과 수익성 높은 신규 제품 중심의 판매 확대 등에 따른 결과로 분석된다.
인천의 주요 반도체 기업인 한미반도체는 연결기준 올해 2분기 매출 1천800억원으로 전년 동기 대비 45.8% 증가했다고 공시했다. 영업이익은 863억원으로 전년 동기 대비 55.7% 올랐다.
한미반도체가 주 고객사인 SK하이닉스·마이크론 등에 납품하는 고대역폭메모리(HBM) 생산용 장비 TC 본더가 실적을 이끌었다는 분석이다.
/유진주기자
yoopearl@kyeongin.com"
HBM,http://www.yonhapnewstv.co.kr/MYH20250728195728544,테슬라 손 잡은 삼성전자…파운드리 '23조' 초대형 계약,"고대역폭메모리, HBM 기술 경쟁에서도 뒤처지는 등 핵심 반도체 분야 부진으로 인해 2분기 전체 실적마저 지난해 같은 기간보다 56%나 감소했습니다. 이러한 침체를 벗어나고자 삼성전자는 최근 TSMC 출신의 부사장급... ",2025-08-01T11:33:50.470106,2025-07-28,"브라우저가 video 태그를 지원하지 않습니다.
죄송하지만 다른 브라우저를 사용하여 주십시오.
브라우저가 오디오 태그를 지원하지 않습니다.
닫기
[ 앵커 ]
삼성전자가 테슬라와 반도체 위탁생산 계약을 맺었습니다.
23조원에 육박하는 초대형 파운드리 계약인데요.
그간 반도체 사업의 부진이 길어지던 삼성전자가 재기의 발판을 마련했다는 청신호로 해석됩니다.
장한별 기자의 보도입니다.
[ 기자 ]
삼성전자가 초대형 파운드리 계약을 따냈습니다.
약 22조7천억원 규모로, 지난해 삼성전자 매출의 7.6%에 달하는 수준입니다.
삼성전자는 해당 내용을 공시하며 계약 대상에 대해선 함구했으나, 일론 머스크 테슬라 최고경영자에 의해 양사 간 계약 사실이 드러났습니다.
머스크 CEO는 본인의 SNS를 통해 ""삼성의 새로운 대규모 텍사스 공장이 테슬라의 차세대 AI6 칩 생산을 전담하게 될 것""이라고 밝혔습니다.
또 ""이번 수치는 최소액으로 실제 생산량은 몇배 더 높을 것 같다""며 최종 거래 규모는 더 늘어날 수 있다고 시사했습니다.
현재 삼성전자는 테슬라의 AI4 칩을 생산하고 있고, AI5 칩은 파운드리 업계 1위 대만 TSMC가 맡은 상황입니다.
테슬라와의 계약은 삼성전자로선 기다려온 단비와 같은 소식.
지금껏 삼성전자의 파운드리 사업은 TSMC에 시장 점유율이 크게 밀려 분기마다 수조 원대 적자를 보여왔습니다.
고대역폭메모리, HBM 기술 경쟁에서도 뒤처지는 등 핵심 반도체 분야 부진으로 인해 2분기 전체 실적마저 지난해 같은 기간보다 56%나 감소했습니다.
이러한 침체를 벗어나고자 삼성전자는 최근 TSMC 출신의 부사장급 임원을 영입하는 등 외부 고객사 확보에 총력을 기울였는데, 그 과정이 드디어 결과로 이어졌다는 평가가 나옵니다.
<이종환/ 상명대 시스템반도체공학과 교수> ""고객 확보를 위한 노력과 삼성의 2나노 공정의 신뢰감이 만들어낸 수주가 아니겠느냐. 추후에 다른 미국 빅테크 기업으로부터 추가적인 수주를 받을 수 있는 가능성이 높아진 게 굉장히 중요한 의미가 있을 것 같고요.""
오너의 사법 리스크 해소에 이어 미 빅테크와 대규모 계약까지, 잇따른 호재를 맞은 삼성전자가 본격적으로 파운드리 사업 재건에 속도를 낼 수 있을지 주목됩니다.
연합뉴스TV 장한별입니다."
HBM,https://www.dt.co.kr/article/12007378?ref=naver,"삼성, 파운드리 부활 신호탄…테슬라와 23조 초대형 계약",수주한 것은 삼성의 생산 라인에 대한 믿음을 줬다는 의미다. 다른 빅테크들의 관심도 높아질 것&quot;이라며 &quot;이번 수주가 AI반도체라는 점에서 고대역폭메모리(HBM) 사업도 동반 시너지 효과를 보일 수 있다&quot;고 밝혔다.,2025-08-01T11:33:50.470106,2025-07-28,"삼성전자가 미국 최대 전기차 업체인 테슬라로부터 23조원에 달하는 인공지능(AI)칩 파운드리(반도체 위탁생산) 계약을 따냈다. 대만 TSMC와의 점유율 경쟁에서 밀리고 수조원대 적자를 기록하던 파운드리 사업에 드디어 반등의 서막이 열렸다.
테슬라를 시작으로 주요 빅테크들과의 초대형 수주가 이어질 경우 예상보다 빠른 흑자 전환도 가능할 것이란 기대감이 나온다.
삼성전자는 28일 글로벌 대형 기업과 165억4416만달러(한화 약 22조7648억원) 규모의 파운드리 공급계약을 체결했다고 공시했다. 계약기간은 지난 24일부터 오는 2033년 12월31일까지다.
삼성전자는 ""계약상대방의 영업비밀 보호 요청에 따라 체결계약명, 계약상대, 주요 계약조건은 유보기한일(2033년 12월31일)의 다음 영업일에 공개될 예정""이라고 밝혔지만, 계약 상대방은 테슬라로 확인됐다."
HBM,http://www.fnnews.com/news/202507281825470504,AI칩 손잡은 삼성·테슬라… TSMC·엔비디아 동맹 견제[삼성 파운드리 초...,현재 엔비디아와 TSMC는 고대역폭메모리(HBM) 등 여러 방면에서 끈끈한 협업을 이어가고 있다. 또 테슬라 본사가 텍사스에 있어 삼성과 지리적으로도 협업에 유리할 것으로 예측된다. 한편 업계에서는 이번 계약 수주가... ,2025-08-01T11:33:50.470106,2025-07-28,
HBM,https://www.dt.co.kr/article/12007352?ref=naver,"[현장칼럼] 총수의 결단, 기업 미래 여는 열쇠다","삼성전자의 경우 고대역폭메모리(HBM)에 대한 뒤늦은 대처가 현재의 어려움을 야기시켰다는 지적이 나온다. 가전·TV 부문은 중국의 추격이 거세고, 새로운 리더십으로 이를 돌파해야 하는 상황이다. 사법 리스크를... ",2025-08-01T11:33:50.470106,2025-07-28,"장우진 산업부 재계팀장
삼성전자가 2분기 실적에서 반도체 재고와 관련된 충당금을 선 반영하면서 ‘어닝 쇼크’를 냈다. 증권가 추산 1조5000억원 안팎의 충당금을 쌓으면서 2분기 영업이익은 4조6000억원에 그쳤다.
비슷한 사례가 떠오른다. 현대차·기아는 2020년 3분기 실적에서 각각 2조1000억원, 1조2600억원의 세타 엔진 충당금을 반영하는 ‘빅 배스’(대규모 손실처리)를 단행했다. 2020년 상반기엔 코로나19로 글로벌 셧다운(일시 가동중단)이 이어지다, 3분기 이후 가동률이 회복세를 보이던 시기였다. 그럼에도 현대차·기아는 단기 실적 회복보다 빅 배스를 결정했고 이에 현대차는 3000억원대의 영업적자, 기아는 1950억원 흑자에 그쳤다.
당시 현대차·기아의 빅 배스 결단의 배후에는 정의선 현대차그룹 회장이 있었다. 정 회장은 2020년 10월 그룹 회장으로 공식 취임했다. 정 회장은 2018년 9월 수석부회장에 오르면서 ‘사실상 정의선 체제’를 구축했지만, 2020년 10월 이후부터 온전한 ‘정의선의 색’을 보여줬다. 그 첫 단추가 빅 배스로, ‘털 것은 털어낸 후 제대로 된 실적을 보여주자’는 의지를 표명했다는 해석이 나왔다.
이후 현대차그룹은 세계 3위 완성차 업체로 우뚝 섰고, 전기차 시장에서는 리딩 기업의 한 축으로 자리매김했다. 트럼프 2.0 체제 이후 흔들릴 법한 상황에서도 현대차그룹은 대규모 대미 투자부터 현지 가격 전략 등에서도 확실한 방향성을 보여주고 있다는 평이 나온다. 인사 측면에서는 순혈주의를 타파하고 성과 중심의 개방형 인사를 확장했고, 작년 말 인사에서는 사상 첫 외국인 최고경영자(CEO)를 선임하는 등 조직 측면에서도 뚜렷한 변화를 줬다.
삼성전자로 돌아와 보자. 삼성전자가 2분기 충당금을 선 반영한 시점은 이재용 회장의 대법원 판결을 앞둔 상황이었다. 재계와 법조계에서는 1·2심에서 모두 무죄를 선고받은 만큼 대법원 판결이 뒤집히기는 어려울 것으로 봤고, 결과도 예상대로 나왔다.
삼성전자의 충당금 선 반영은 이 회장의 결단으로 풀이된다. 3분기부터는 제대로 된 반등 포석을 짜겠다는 의지로 보여진다. 어쩌면 이는 변화의 신호탄일뿐, 앞으로 더 큰 변화가 있을 수 있다는 얘기다. 재계에서 언급되는 이 회장의 등기임원 재선임, 그룹 컨트롤타워 복원을 넘어 일각에서는 대규모 조직 개편부터 최고경영자(CEO) 체제의 변화 가능성까지 거론된다. 무엇이 됐던, 이 회장이 쇄신을 위한 판을 제대로 짤 것이란 관측은 일맥상통한다.
삼성전자의 경우 고대역폭메모리(HBM)에 대한 뒤늦은 대처가 현재의 어려움을 야기시켰다는 지적이 나온다. 가전·TV 부문은 중국의 추격이 거세고, 새로운 리더십으로 이를 돌파해야 하는 상황이다. 사법 리스크를 온전히 벗은 시점에서 이 회장이 앞으로 어떤 결단을 이어갈지, 이번 충당금 선 반영의 의미가 남다르게 여겨지는 이유다. 28일 파운드리(반도체 위탁 생산) 부문에서 22조7000여억원 규모의 초대형 수주 소식이 들린 점은 기대감을 키우는 요소다.
기업 총수들은 위기 돌파를 위해 칼을 빼드는데 망설이지 않는다. 초대형 투자와 인수·합병(M&A), 과감한 인사 혁신과 조직 재편 등 미래를 위한 단호한 결단에 주저하지 않는다. 단기실적에 ‘일희일비’(一喜一悲)하기보다 ‘백년대계’(百年大計)를 그리는 데 사활을 건다. 이 회장과 정 회장의 과감한 결단은 전문 경영인 체제에서는 행하기 어려운 ‘총수 경영’의 면목으로 볼 수 있다.
총수 경영과 기업의 성장은 정치 표심의 대척점에 있지 않다. 정부도 이에 화답해 제대로 된 ‘민관협’(民官協)을 보여줄 때다.
장우진 기자 jwj17@dt.co.kr"
HBM,http://www.finomy.com/news/articleView.html?idxno=235024,"반도체 재료·부품 관련주, '살랑살랑 봄바람' 동진쎄미켐·하나마이크...",특히 지난해 열린 반도체 전시회 '세미콘코리아 2024'에서 고대역폭메모리(HBM)용 CMP 슬러리(반도체 웨이퍼 연마제)와 차세대 패키징 기술로 각광받는 '하이브리드 본딩용' CMP 슬러리 기술도 선보이는 등 차세대 반도체... ,2025-08-01T11:33:50.470106,2025-07-28,
HBM,https://www.asiatoday.co.kr/view.php?key=20250729010016355,"삼성 파운드리, 테슬라와 23兆 빅딜… 머스크 &quot;이건 최소액, 몇배 더 많...",HBM 시장에서 주도권을 놓치며 5만원대를 전전하던 삼성전자가 소위 '7만전자'에 오른 건 11개월 만이다. 이번 계약은 이재용 삼성전자 회장이 9년 가까이 이어져 온 사법리스크에서 완전히 벗어난 이후 성사된 첫 대형... ,2025-08-01T11:33:50.470106,2025-07-28,"삼성 텍사스 공장서 '차세대 칩' 생산
1
삼성전자가 23조원 규모 첫 파운드리(반도체 위탁생산) 초대형 계약을 수주했다. 상대는 다름 아닌 대표적인 글로벌 빅테크 '테슬라'다. 자율주행부터 로봇, 데이터센터에 쓰일 차세대 AI 칩을 삼성에 의뢰했고, 일론 머스크 테슬라 CEO가 직접 ""이는 최소액에 불과하다""고 언급하며 시장의 기대를 배가 시켰다.
28일 삼성전자는 글로벌 대형 고객사와 22조7648억원 규모의 파운드리 계약을 체결했다고 공시했다. 계약기간은 2025년 7월 24일부터 2033년 12월 31일까지 약 8년 5개월이다.
삼성은 상대가 누구인지는 '경영상 비밀사항'이라며 입을 다물었지만, 곧 머스크 CEO가 직접 정체를 밝히면서 시장의 관심은 폭발했다.
머스크 CEO는 자신의 SNS 계정에 ""삼성의 텍사스 신형 파운드리 공장이 테슬라의 차세대 AI6 칩 생산에 전담될 예정""이라며 ""이 결정의 전략적 중요성은 아무리 강조해도 지나치지 않다""고 밝혔다. 그러면서 ""165억 달러(약 22조8000억원) 수치는 최소액""이라며 ""실제 생산량은 몇 배 더 높을 것""이라고 덧붙였다.
테슬라의 AI6는 2나노(㎚) 선단공정이 적용되는 첨단 제품으로 기술력을 입증할 수 있는 시험대로 평가받는다.
이 영향에 삼성전자 주가는 전 거래일 대비 6.83% 오른 7만400원에 장을 마쳤다. HBM 시장에서 주도권을 놓치며 5만원대를 전전하던 삼성전자가 소위 '7만전자'에 오른 건 11개월 만이다.
이번 계약은 이재용 삼성전자 회장이 9년 가까이 이어져 온 사법리스크에서 완전히 벗어난 이후 성사된 첫 대형 수주라는 점에서도 상징적인 의미가 크다.
총수 리더십 안정화가 글로벌 고객사의 신뢰 회복과 장기 계약 체결로 이어졌으며 앞으로 삼성전자의 대규모 투자 결정과 고객사 확대에도 긍정적인 환경이 마련될 것이라는 해석이 나온다
업계에서는 이번 테슬라 수주를 기점으로 삼성전자가 본격적인 '시스템 반도체 전환점'에 진입했다는 평가를 내놓는다.
업계 관계자는 ""파운드리는 고객사의 신뢰가 가장 중요하고, 이 때문에 빠른 성장이 어려운 분야""라며 ""삼성전자는 또 다른 미국의 빅테크 기업과의 수주를 이뤄내며 한 걸음씩 커 나가야 할 것""이라고 말했다.
김영진 기자
yjjjj22@gmail.com"
HBM,http://www.edaily.co.kr/news/newspath.asp?newsid=03958966642239112,반도체마저 미국 투자 압박 커지나…韓 기업 '시계제로',고대역폭메모리(HBM)는 미국으로 바로 수출하지 않는다. 대만으로 먼저 가서 세계 최대 파운드리 TSMC에서... HBM4.(사진=SK하이닉스) HBM 타깃 될까 예의주시…“美 투자 압박 커질 것” 업계에서는 다만 HBM 등 고부가... ,2025-08-01T11:33:50.470106,2025-07-28,[실패] 본문 영역 추출 실패
HBM,http://www.edaily.co.kr/news/newspath.asp?newsid=03955686642239112,車 이어 반도체 품목관세…韓 수출 주력군 직격탄,업계 한 관계자는 “주로 대만으로 수출하는 고대역폭메모리(HBM) 등 고부가 제품에 곧바로 관세를 매기는 것은 통관 절차상 쉽지 않을 것”이라면서도 “트럼프 대통령이 어떤 식으로든 고율 관세를 매길 수 있어... ,2025-08-01T11:33:50.470106,2025-07-28,[실패] 본문 영역 추출 실패
HBM,https://www.koreaherald.com/article/10541567?ref=naver,Can LG break into AI chips game with hybrid bonder?,"the HBM chips used in AI. The confirmation comes after a recent media report that LG aims to... for HBM, the timeline for mass production remains undecided. For LG, semiconductors are a sensitive... ",2025-08-01T11:33:50.470106,2025-07-28,"Tech giant bets on in-house expertise to take on rivals, but faces uncertain demand and scalability hurdles
LG Electronics is eyeing a bold expansion in its semiconductor equipment operations, developing critical machinery for manufacturing the high-bandwidth memory chips that power AI innovation.
The South Korean tech giant said it has kicked off development of a hybrid bonder at its in-house R&D unit, the Production Engineering Research Institute. A hybrid bonder is a kind of chip packaging machine, and LG wants to develop one for use in the HBM chips used in AI.
The confirmation comes after a recent media report that LG aims to commercialize the equipment by 2028. An LG spokesperson, however, said that while it is currently conducting technical research on hybrid bonders for HBM, the timeline for mass production remains undecided.
For LG, semiconductors are a sensitive topic. The company's chip aspirations suffered a devastating blow during the 1997 Asian financial crisis, when government-mandated restructuring stripped away its chipmaking business, LG Semicon, and merged it into Hyundai Electronics, which later became SK hynix.
But LG kept the flame alive, holding onto crucial design capabilities and continuing to develop custom chips for its own products. The company has also partnered with Canada-based AI chip design company Tenstorrent to develop AI chips together. Its Production Engineering Research Institute also sells packaging and testing equipment and has conducted research on HBM technologies.
This time, LG appears to be seeking a new growth engine by entering the red-hot AI chips sector, in line with LG Group Chair Koo Kwang-mo’s AI vision. Observers say that because the hybrid bonder market is still in its early stages, LG could gain an edge if it succeeds in developing it.
“LG is entering the market because there’s clear business potential,” said Lee Jong-hwan, a system semiconductor engineering professor at Sangmyung University. “HBM is expected to see continued growth because it is a critical component in AI chips, which are becoming dominant in the market.”
Lee noted that the Production Engineering Research Institute has long handled equipment and systems related to mass production.
“So they have strengths in developing related tools. That’s why they are confident in commercializing this technology,” Lee said
Why hybrid bonders matter
HBM chips — used in AI accelerators like Nvidia’s GPUs — are built by stacking multiple DRAM chips vertically, like a high-rise tower, allowing rapid and efficient data transfer. The key to their performance hinges on how precisely and securely these memory chips are bonded together.
That’s where advanced packaging tools like the hybrid bonder and the widely-used thermocompression bonder, or TC bonder, come in. These machines physically connect the chips to form a single, high-performance memory unit.
The hybrid bonder LG is developing promises a significant advancement over conventional TC bonders. TC bonding uses heat and pressure to attach the semiconductor chips, relying on microscopic bumps to connect the stacked dies.
In contrast, hybrid bonding eliminates the bumps entirely and enables direct chip-to-chip connections. This allows for thinner chip stacks, improved thermal performance and higher stacking capability, ultimately enabling the high-performance packaging needed for cutting-edge AI chips.
Only a few global companies, such as Netherlands-based Besi and US-based Applied Materials, have developed hybrid bonders, and even those have yet to be commercialized for HBM. If LG succeeds, it could carve out a lucrative niche in a fast-growing market.
The global hybrid bonding equipment market is expected to grow from $1.5 billion in 2024 to $3.2 billion by 2033, according to market research firm Verified Market Research.
“Hybrid bonding has a clear advantage,” said Lee. “AI chips require higher data throughput as models become more complex and training workload increases. This leads to significant heat generation, and hybrid bonding offers a structural advantage in managing thermal issues.”
“But mass production capability will be critical, and once those manufacturing challenges are addressed, hybrid bonding will be more favorable for future HBMs.”
Heated competition
Samsung and SK hynix, the world’s two largest memory chip makers, are mulling the use of hybrid bonding in their next-generation HBM products, such as HBM4E. As the number of DRAM layers in HBM increases to 16 or even 20, the use of TC bonding is expected to reach its limits.
With the major HBM players eyeing the hybrid bonding technology, the equipment market will hinge on who can mass produce reliable and scalable equipment the fastest.
Major equipment makers are entering the fray. Hanmi Semiconductor, the market leader in TC bonders, which supplies HBM leaders SK hynix and Micron, announced Friday that it will invest 100 billion won ($72.67 million) in hybrid bonding technology, with plans to release a hybrid bonder by the end of 2027. The company is constructing a hybrid bonder factory in Incheon, with the goal of completion in the second half of next year.
Hanwha Semitech, which also supplies TC bonders to SK Hynix, is also ramping up efforts to develop hybrid bonding equipment.
Then there's Applied Materials, which in April became the largest shareholder of Besi, a move expected to accelerate the development of hybrid bonding technology.
Semes, the semiconductor equipment subsidiary of Samsung Electronics, is also reportedly developing a hybrid bonder that could be used for Samsung's HBM.
""Since B2B equipment production and supply depend on customer demand, actual rollouts will be determined by market response and client needs,"" said an industry official on condition of anonymity. ""Currently SK hynix gets its TC bonder from Hanmi Semiconductor and Hanwha Semitech, while Micron also sources from Hanmi. If Samsung decides to use tools from Semes, the key for LG is to make a marketable product and secure customers.""
sahn@heraldcorp.com"
HBM,https://www.hankyung.com/article/2025072872001,"HBM4 샘플, 엔비디아로…첨단 메모리도 부활 시동",‘최첨단 D램 및 고대역폭메모리(HBM) 재설계’ 결정으로 대표되는 전영현 디바이스솔루션(DS)부문장... 삼성전자는 메모리와 파운드리(반도체 수탁생산) 협업이 필요한 ‘6세대 HBM’(HBM4)을 반도체 부활의 승부처로... ,2025-08-01T11:33:50.470106,2025-07-28,"HBM4 샘플, 엔비디아로…첨단 메모리도 부활 시동
황정수 기자
기자 구독
입력
2025.07.28 17:55
수정
2025.07.28 17:55
지면
A3
글자크기 조절
기사 스크랩
기사 스크랩
공유
공유"
HBM,https://www.hankyung.com/article/2025072871971,"美, 2주 뒤 반도체 품목관세 발표…韓 촉각 [영상]",제품 경쟁력을 통해 70~80%에 달하는 시장 점유율을 유지하고 있어서다. 고대역폭메모리(HBM)를 앞세워 인공지능(AI) 생태계에서 한국 기업이 핵심 역할을 하는 걸 미국 정부가 고려할 수밖에 없을 것이란 분석도 있다.,2025-08-01T11:33:50.470106,2025-07-28,"美, 2주 뒤 반도체 품목관세 발표…韓 촉각
황정수 기자
기자 구독
입력
2025.07.28 17:53
수정
2025.07.28 17:54
지면
A5
글자크기 조절
기사 스크랩
기사 스크랩
공유
공유"
HBM,https://news.mtn.co.kr/news-detail/2025072816412735981,"&quot;가뭄에 단비&quot;…삼성전자, 22조 파운드리 계약으로 반등 시작? [인더스토...","HBM이 주요 원인이 됐다고요.기자3&gt; 2분기 SK하이닉스의 영업이익은 삼성전자 반도체뿐 아니라 스마트폰과... 엔비디에 최선단 HBM을 공급한 SK하이닉스는 역대 최고 실적을 기록했지만, 그렇지 못한 삼성전자는 부진한... ",2025-08-01T11:33:50.485760,2025-07-28,"[앵커멘트]
오늘 삼성전자가 글로벌 업체와 22조원 규모의 파운드리 계약을 맺었다는 소식이 전해졌습니다.
상대방이 테슬라로 밝혀지며 이날 주가가 7만원을 돌파했습니다.
2분기 저조한 실적을 기록하며 충격을 안겨준 삼성전자가 하반기에는 반등할 수 있을지, 유주엽 기자와 함께 알아보겠습니다.
[기사내용]
앵커1>
오늘 삼성전자 파운드리 사업 부문에서 대규모 공시가 떴죠. 어떤 내용인지, 그리고 어떤 의미가 있는지 살펴볼까요.
기자1>
네. 오늘 삼성전자가 글로벌 대형기업과 22조원 규모의 반도체 위탁생산 공급계약을 체결했다는 공시가 나왔습니다. 글로벌 업체는 테슬라로 밝혀졌는데요.
일론머스크는 이날 본인의 X 계정을 통해 테슬라의 차세대 칩 AI6 생산을 삼성전자의 텍사스 공장에 맡긴다고 밝혔습니다. 이는 대만 TSMC가 맡은 AI5보다 높은 수준인데요.
텍사스는 삼성전자의 테일러 공장이 있는 곳으로 4나노 이하의 첨단 공정이 가능한 곳입니다. 내년 가동을 앞두고 있고요. 이전까지 삼성전자는 파운드리 사업에서 분기마다 2조원대의 적자를 기록했는데, 이번 계약으로 숨통이 트였다는 반응이 나옵니다.
앵커2>
말 그대로 가뭄에 단비 같은 소식이군요. 그러면 파운드리 사업은 흑자로 돌아설 수 있는 건가요?
기자2>
아직은 이릅니다. 현재 파운드리 시장에서 독주하고 있는 TSMC조차 미국 공장은 수지타산이 맞지 않아 적자를 내고 있습니다. 삼성전자 역시 단기간 내 수익을 기대하기는 어려운 상황입니다.
[이규복 / 한국전자기술연구원 석좌연구위원 : 해외에서 들어오는 인력에 대한 이민 정책이 좀 타이트하게 가고 있기 때문에. 사실 반도체 라인 같은 경우는 설계부터 공정쪽, 그리고 공정 밑에 아주 세부적인 일을하는 사람들까지 다양한 인력이 필요한데, 그 인력 공급이 제대로 안 되고 있다고 듣고 있고요. 공급이 잘 안 된다는 얘기는 결국 인건비가 많이 올라갈 수밖에 없는 상황이고. 또 하나는 전체적으로 미국의 물가가 전체적으로 상당히 올라가 있지 않습니까. 아마 그런 영향 때문에..]
다만 시장에서는 이번 계약을 시작으로 삼성전자의 대형고객사 수주가 이어질지 기대하는 목소리도 들립니다.
앵커3>
그렇군요. 이번에는 메모리쪽을 살펴보겠습니다. 2분기 삼성전자와 SK하이닉스의 실적이 극명하게 갈렸는데요. HBM이 주요 원인이 됐다고요.
기자3>
2분기 SK하이닉스의 영업이익은 삼성전자 반도체뿐 아니라 스마트폰과 가전을 모두 합친 영업이익의 두배에 달했습니다.
이러한 실적 차이는 엔비디아향 공급 여부에 의해 갈렸습니다. 엔비디에 최선단 HBM을 공급한 SK하이닉스는 역대 최고 실적을 기록했지만, 그렇지 못한 삼성전자는 부진한 실적을 낸 겁니다.
다만 하반기부터 트럼프 행정부가 엔비디아의 중국 수출을 허용하면서 삼성전자의 실적도 개선될 것이란 분석인데요.
[이규복 / 한국전자기술연구원 석좌연구위원 : 가장 큰 혜택을 볼 곳은 당연히 삼성전자라고 생각합니다. H20 같은 엔비디아 칩은 삼성이 주로 같이 묶여서 들어가기 때문에. 중국에서 지금 AI 붐이 상당히 일고 있고, 그리고 데이터 센터가 많이 커지고 있는 상태여서. HBM이 당연히 중국 시장에서도 커질 것이라고 생각이 들어서... ]
앵커4>
그렇군요. 올해 출시 예정인 6세대 HBM 상황은 어떠한가요?
기자2>
6세대 HBM, HBM4 라고 하죠. 삼성전자와 SK하이닉스 모두 올해 HBM4 출시를 목표로 내세웠는데요.
HBM은 D램을 쌓아서 만드는 건데요. 이전까지는 1세대 HBM에는 1세대 D램이, 2세대 HBM에는 2세대 D램이 사용됐는데, 이번 6세대 HBM에서 SK하이닉스는 기존 5세대 D램을 이용하는 것으로 전해졌습니다. 좀 더 안정적인 선택이라고 할 수 있고요.
반면, 삼성전자는 좀 더 미세공정이 요구되는 6세대 D램을 이용해 6세대 HBM을 만들 예정입니다. 삼성전자가 승부수를 띄운 것으로 보입니다.
앵커5>
네. 이번에는 HBM 장비에 대해 알아보도록 하죠. 최근 HBM 제조 장비 시장에 대한 관심도 뜨겁죠?
기자5>
네. 이전까진 한미반도체가 독보적인 경쟁력을 유지했지만 올해 한화세미텍이 발을 들이며 경쟁이 치열해지는 양상입니다. 최근에는 LG전자도 본더 시장에 관심을 보이고 있고요.
여기에 차세대 본더인 '하이브리드 본더' 시장이 열리면 새로운 업체들의 진입할 수 있다는 시각이 제기되는데요.
업계에서는 하이브리드 본더 시장이 열리기까지 적어도 3년 정도 필요하다고 봅니다. 그때까지는 SK하이닉스 등이 기존 본더 장비를 이용해 높은 수익을 이어갈 것으로 전망합니다.
앵커6>
HBM 고수익 기조가 당분간 이어진다는 얘기인데, 앞으로도 우리 기업들이 반도체 시장에서 앞서 나가길 응원해야겠습니다. 오늘 말씀 잘 들었습니다. 감사합니다.
유주엽 머니투데이방송 MTN 기자"
HBM,https://www.sedaily.com/NewsView/2GVIZ6Q3JN,2나노 수율·안전성 입증…HBM 이어 파운드리도 반등 기지개,고대역폭메모리(HBM) 경쟁에서 밀린 메모리 부문도 차세대 D램과 HBM4 등을 통해 반전을 꾀하는 가운데 파운드리에서 의미 있는 성과를 일궈내며 삼성전자 반도체가 바닥을 찍었다는 평가가 나온다. 28일 반도체 업계에... ,2025-08-01T11:33:50.485760,2025-07-28,[실패] 본문 영역 추출 실패
